case,run,sample,ns,pairs,contacts,compression_m,reserved_bytes
warm_8,3,214,373833,320,320,0.651881,628040
warm_8,3,215,374042,320,320,0.652157,628040
warm_8,3,216,376500,320,320,0.652431,628040
warm_8,3,217,375417,320,320,0.652703,628040
warm_8,3,218,375167,320,320,0.652975,628040
warm_8,3,219,373167,320,320,0.653245,628040
warm_8,3,220,371500,320,320,0.653514,628040
warm_8,3,221,372792,320,320,0.653781,628040
warm_8,3,222,374917,320,320,0.654047,628040
warm_8,3,223,371833,320,320,0.654312,628040
warm_8,3,224,375333,320,320,0.654575,628040
warm_8,3,225,386000,320,320,0.654838,628040
warm_8,3,226,373958,320,320,0.655099,628040
warm_8,3,227,375458,320,320,0.655358,628040
warm_8,3,228,373625,320,320,0.655617,628040
warm_8,3,229,372917,320,320,0.655874,628040
warm_8,3,230,372292,320,320,0.65613,628040
warm_8,3,231,375875,320,320,0.656384,628040
warm_8,3,232,374166,320,320,0.656638,628040
warm_8,3,233,373083,320,320,0.65689,628040
warm_8,3,234,374375,320,320,0.657141,628040
warm_8,3,235,372959,320,320,0.657391,628040
warm_8,3,236,373917,320,320,0.657639,628040
warm_8,3,237,374417,320,320,0.657886,628040
warm_8,3,238,372292,320,320,0.658132,628040
warm_8,3,239,372250,320,320,0.658377,628040
warm_8,3,240,370500,320,320,0.65862,628040
warm_8,3,241,373500,320,320,0.658862,628040
warm_8,3,242,376333,320,320,0.659103,628040
warm_8,3,243,377833,320,320,0.659344,628040
warm_8,3,244,374000,320,320,0.659582,628040
warm_8,3,245,372000,320,320,0.65982,628040
warm_8,3,246,372958,320,320,0.660056,628040
warm_8,3,247,372375,320,320,0.660292,628040
warm_8,3,248,377750,320,320,0.660525,628040
warm_8,3,249,375291,320,320,0.660758,628040
warm_8,3,250,374625,320,320,0.66099,628040
warm_8,3,251,379167,320,320,0.661221,628040
warm_8,3,252,372917,320,320,0.66145,628040
warm_8,3,253,388167,320,320,0.661678,628040
warm_8,3,254,394125,320,320,0.661905,628040
warm_8,3,255,408208,320,320,0.662131,628040
warm_8,3,256,405333,320,320,0.662356,628040
warm_8,3,257,409417,320,320,0.66258,628040
warm_8,3,258,404167,320,320,0.662804,628040
warm_8,3,259,407375,320,320,0.663025,628040
warm_8,3,260,403333,320,320,0.663245,628040
warm_8,3,261,396292,320,320,0.663465,628040
warm_8,3,262,401834,320,320,0.663683,628040
warm_8,3,263,410333,320,320,0.6639,628040
warm_8,3,264,414291,320,320,0.664117,628040
warm_8,3,265,404083,320,320,0.664332,628040
warm_8,3,266,395459,320,320,0.664547,628040
warm_8,3,267,379750,320,320,0.66476,628040
warm_8,3,268,378084,320,320,0.664971,628040
warm_8,3,269,381584,320,320,0.665182,628040
warm_8,3,270,377667,320,320,0.665392,628040
warm_8,3,271,377125,320,320,0.665601,628040
warm_8,3,272,382917,320,320,0.665809,628040
warm_8,3,273,381458,320,320,0.666016,628040
warm_8,3,274,378791,320,320,0.666222,628040
warm_8,3,275,379167,320,320,0.666427,628040
warm_8,3,276,382167,320,320,0.666631,628040
warm_8,3,277,382958,320,320,0.666834,628040
warm_8,3,278,381709,320,320,0.667036,628040
warm_8,3,279,379959,320,320,0.667236,628040
warm_8,3,280,379084,320,320,0.667437,628040
warm_8,3,281,387625,320,320,0.667635,628040
warm_8,3,282,381583,320,320,0.667833,628040
warm_8,3,283,378584,320,320,0.66803,628040
warm_8,3,284,385834,320,320,0.668226,628040
warm_8,3,285,379542,320,320,0.668421,628040
warm_8,3,286,383542,320,320,0.668615,628040
warm_8,3,287,381875,320,320,0.668808,628040
warm_8,3,288,372292,320,320,0.669001,628040
warm_8,3,289,375750,320,320,0.669191,628040
warm_8,3,290,365916,320,320,0.669382,628040
warm_8,3,291,373625,320,320,0.669571,628040
warm_8,3,292,378042,320,320,0.66976,628040
warm_8,3,293,372875,320,320,0.669947,628040
warm_8,3,294,372917,320,320,0.670134,628040
warm_8,3,295,377417,320,320,0.67032,628040
warm_8,3,296,372375,320,320,0.670505,628040
warm_8,3,297,373375,320,320,0.670689,628040
warm_8,3,298,372708,320,320,0.670872,628040
warm_8,3,299,371042,320,320,0.671054,628040
warm_8,3,300,372583,320,320,0.671235,628040
warm_8,3,301,373750,320,320,0.671415,628040
warm_8,3,302,371334,320,320,0.671595,628040
warm_8,3,303,375625,320,320,0.671773,628040
warm_8,3,304,372041,320,320,0.67195,628040
warm_8,3,305,375166,320,320,0.672127,628040
warm_8,3,306,373625,320,320,0.672302,628040
warm_8,3,307,373000,320,320,0.672477,628040
warm_8,3,308,373292,320,320,0.67265,628040
warm_8,3,309,378834,320,320,0.672824,628040
warm_8,3,310,373667,320,320,0.672997,628040
warm_8,3,311,372333,320,320,0.673168,628040
warm_8,3,312,373166,320,320,0.673339,628040
warm_8,3,313,375083,320,320,0.673509,628040
warm_8,3,314,373083,320,320,0.673677,628040
warm_8,3,315,374291,320,320,0.673845,628040
warm_8,3,316,376333,320,320,0.674012,628040
warm_8,3,317,372416,320,320,0.674179,628040
warm_8,3,318,372333,320,320,0.674345,628040
warm_8,3,319,371000,320,320,0.67451,628040
warm_8,3,320,378125,320,320,0.674674,628040
warm_8,3,321,376750,320,320,0.674837,628040
warm_8,3,322,384958,320,320,0.674999,628040
warm_8,3,323,389583,320,320,0.67516,628040
warm_8,3,324,377584,320,320,0.675322,628040
warm_8,3,325,372833,320,320,0.675482,628040
warm_8,3,326,372166,320,320,0.675641,628040
warm_8,3,327,373125,320,320,0.675799,628040
warm_8,3,328,373458,320,320,0.675957,628040
warm_8,3,329,376709,320,320,0.676114,628040
warm_8,3,330,373667,320,320,0.67627,628040
warm_8,3,331,374250,320,320,0.676426,628040
warm_8,3,332,372875,320,320,0.67658,628040
warm_8,3,333,372375,320,320,0.676734,628040
warm_8,3,334,376291,320,320,0.676887,628040
warm_8,3,335,374166,320,320,0.677039,628040
warm_8,3,336,375083,320,320,0.677191,628040
warm_8,3,337,380625,320,320,0.677341,628040
warm_8,3,338,372041,320,320,0.677491,628040
warm_8,3,339,374708,320,320,0.677641,628040
warm_8,3,340,379291,320,320,0.67779,628040
warm_8,3,341,376875,320,320,0.677938,628040
warm_8,3,342,376083,320,320,0.678084,628040
warm_8,3,343,371792,320,320,0.678231,628040
warm_8,3,344,372875,320,320,0.678377,628040
warm_8,3,345,372083,320,320,0.678522,628040
warm_8,3,346,374750,320,320,0.678666,628040
warm_8,3,347,379542,320,320,0.67881,628040
warm_8,3,348,371500,320,320,0.678953,628040
warm_8,3,349,373833,320,320,0.679095,628040
warm_8,3,350,373250,320,320,0.679236,628040
warm_8,3,351,376708,320,320,0.679378,628040
warm_8,3,352,370750,320,320,0.679518,628040
warm_8,3,353,374875,320,320,0.679657,628040
warm_8,3,354,371791,320,320,0.679795,628040
warm_8,3,355,377167,320,320,0.679934,628040
warm_8,3,356,372959,320,320,0.680071,628040
warm_8,3,357,372209,320,320,0.680207,628040
warm_8,3,358,375000,320,320,0.680344,628040
warm_8,3,359,375750,320,320,0.680479,628040
warm_8,3,360,376167,320,320,0.680614,628040
warm_8,3,361,374125,320,320,0.680747,628040
warm_8,3,362,373709,320,320,0.680881,628040
warm_8,3,363,377958,320,320,0.681013,628040
warm_8,3,364,373958,320,320,0.681145,628040
warm_8,3,365,388000,320,320,0.681276,628040
warm_8,3,366,374625,320,320,0.681407,628040
warm_8,3,367,372334,320,320,0.681537,628040
warm_8,3,368,372875,320,320,0.681666,628040
warm_8,3,369,374958,320,320,0.681795,628040
warm_8,3,370,372500,320,320,0.681923,628040
warm_8,3,371,374375,320,320,0.682051,628040
warm_8,3,372,375125,320,320,0.682178,628040
warm_8,3,373,382875,320,320,0.682303,628040
warm_8,3,374,382167,320,320,0.682429,628040
warm_8,3,375,384750,320,320,0.682554,628040
warm_8,3,376,373375,320,320,0.682679,628040
warm_8,3,377,372917,320,320,0.682803,628040
warm_8,3,378,374208,320,320,0.682926,628040
warm_8,3,379,370709,320,320,0.683049,628040
warm_8,3,380,372459,320,320,0.683171,628040
warm_8,3,381,371500,320,320,0.683292,628040
warm_8,3,382,374833,320,320,0.683414,628040
warm_8,3,383,373250,320,320,0.683534,628040
warm_8,3,384,373583,320,320,0.683653,628040
warm_8,3,385,371791,320,320,0.683772,628040
warm_8,3,386,384625,320,320,0.68389,628040
warm_8,3,387,375125,320,320,0.684009,628040
warm_8,3,388,377375,320,320,0.684126,628040
warm_8,3,389,372916,320,320,0.684242,628040
warm_8,3,390,371833,320,320,0.684359,628040
warm_8,3,391,370458,320,320,0.684474,628040
warm_8,3,392,374458,320,320,0.684589,628040
warm_8,3,393,373458,320,320,0.684704,628040
warm_8,3,394,374291,320,320,0.684817,628040
warm_8,3,395,376583,320,320,0.684931,628040
warm_8,3,396,375208,320,320,0.685043,628040
warm_8,3,397,372250,320,320,0.685156,628040
warm_8,3,398,374167,320,320,0.685267,628040
warm_8,3,399,373417,320,320,0.685378,628040
warm_8,3,400,378166,320,320,0.685489,628040
warm_8,3,401,373542,320,320,0.685598,628040
warm_8,3,402,374459,320,320,0.685708,628040
warm_8,3,403,377250,320,320,0.685817,628040
warm_8,3,404,374542,320,320,0.685925,628040
warm_8,3,405,374042,320,320,0.686033,628040
warm_8,3,406,372792,320,320,0.68614,628040
warm_8,3,407,374750,320,320,0.686247,628040
warm_8,3,408,374250,320,320,0.686353,628040
warm_8,3,409,374375,320,320,0.686459,628040
warm_8,3,410,373750,320,320,0.686563,628040
warm_8,3,411,377250,320,320,0.686668,628040
warm_8,3,412,377208,320,320,0.686772,628040
warm_8,3,413,372458,320,320,0.686876,628040
warm_8,3,414,376792,320,320,0.686979,628040
warm_8,3,415,372167,320,320,0.687082,628040
warm_8,3,416,373875,320,320,0.687184,628040
warm_8,3,417,372542,320,320,0.687286,628040
warm_8,3,418,375125,320,320,0.687387,628040
warm_8,3,419,375375,320,320,0.687488,628040
warm_8,3,420,377667,320,320,0.687588,628040
warm_8,3,421,374000,320,320,0.687688,628040
warm_8,3,422,373917,320,320,0.687787,628040
warm_8,3,423,373125,320,320,0.687885,628040
warm_8,3,424,372000,320,320,0.687984,628040
warm_8,3,425,378542,320,320,0.688082,628040
warm_8,3,426,378833,320,320,0.688179,628040
warm_8,3,427,379167,320,320,0.688275,628040
warm_8,3,428,384125,320,320,0.688372,628040
warm_8,3,429,376917,320,320,0.688468,628040
warm_8,3,430,380084,320,320,0.688563,628040
warm_8,3,431,377375,320,320,0.688658,628040
warm_8,3,432,378625,320,320,0.688752,628040
warm_8,3,433,377917,320,320,0.688847,628040
warm_8,3,434,379000,320,320,0.68894,628040
warm_8,3,435,377708,320,320,0.689033,628040
warm_8,3,436,377416,320,320,0.689125,628040
warm_8,3,437,383583,320,320,0.689218,628040
warm_8,3,438,379583,320,320,0.689309,628040
warm_8,3,439,380459,320,320,0.689401,628040
warm_8,3,440,378208,320,320,0.689491,628040
warm_8,3,441,386125,320,320,0.689582,628040
warm_8,3,442,379375,320,320,0.689672,628040
warm_8,3,443,381042,320,320,0.689761,628040
warm_8,3,444,378875,320,320,0.68985,628040
warm_8,3,445,378167,320,320,0.689939,628040
warm_8,3,446,385375,320,320,0.690026,628040
warm_8,3,447,380125,320,320,0.690114,628040
warm_8,3,448,383667,320,320,0.690201,628040
warm_8,3,449,386458,320,320,0.690288,628040
warm_8,3,450,390000,320,320,0.690374,628040
warm_8,3,451,385792,320,320,0.69046,628040
warm_8,3,452,382375,320,320,0.690546,628040
warm_8,3,453,381333,320,320,0.690631,628040
warm_8,3,454,379417,320,320,0.690716,628040
warm_8,3,455,378167,320,320,0.6908,628040
warm_8,3,456,377750,320,320,0.690884,628040
warm_8,3,457,383083,320,320,0.690967,628040
warm_8,3,458,379917,320,320,0.69105,628040
warm_8,3,459,379084,320,320,0.691133,628040
warm_8,3,460,380500,320,320,0.691215,628040
warm_8,3,461,380750,320,320,0.691297,628040
warm_8,3,462,379834,320,320,0.691378,628040
warm_8,3,463,380875,320,320,0.691459,628040
warm_8,3,464,381250,320,320,0.691539,628040
warm_8,3,465,383458,320,320,0.691619,628040
warm_8,3,466,379000,320,320,0.691699,628040
warm_8,3,467,382958,320,320,0.691778,628040
warm_8,3,468,383667,320,320,0.691857,628040
warm_8,3,469,378000,320,320,0.691936,628040
warm_8,3,470,385250,320,320,0.692014,628040
warm_8,3,471,385125,320,320,0.692092,628040
warm_8,3,472,386292,320,320,0.692169,628040
warm_8,3,473,383458,320,320,0.692246,628040
warm_8,3,474,383208,320,320,0.692323,628040
warm_8,3,475,387458,320,320,0.692399,628040
warm_8,3,476,401583,320,320,0.692475,628040
warm_8,3,477,389625,320,320,0.692551,628040
warm_8,3,478,400500,320,320,0.692626,628040
warm_8,3,479,386875,320,320,0.6927,628040
warm_8,3,480,379750,320,320,0.692775,628040
warm_8,3,481,381125,320,320,0.692849,628040
warm_8,3,482,379875,320,320,0.692923,628040
warm_8,3,483,386875,320,320,0.692996,628040
warm_8,3,484,379250,320,320,0.693069,628040
warm_8,3,485,376667,320,320,0.693142,628040
warm_8,3,486,382417,320,320,0.693214,628040
warm_8,3,487,383917,320,320,0.693286,628040
warm_8,3,488,382125,320,320,0.693357,628040
warm_8,3,489,379375,320,320,0.693429,628040
warm_8,3,490,384541,320,320,0.6935,628040
warm_8,3,491,383750,320,320,0.69357,628040
warm_8,3,492,403500,320,320,0.693641,628040
warm_8,3,493,384333,320,320,0.69371,628040
warm_8,3,494,388375,320,320,0.69378,628040
warm_8,3,495,385583,320,320,0.693849,628040
warm_8,3,496,381291,320,320,0.693917,628040
warm_8,3,497,393000,320,320,0.693986,628040
warm_8,3,498,385833,320,320,0.694054,628040
warm_8,3,499,380458,320,320,0.694121,628040
warm_8,3,500,377583,320,320,0.694189,628040
warm_8,3,501,378417,320,320,0.694256,628040
warm_8,3,502,378792,320,320,0.694323,628040
warm_8,3,503,380667,320,320,0.694389,628040
warm_8,3,504,381167,320,320,0.694455,628040
warm_8,3,505,388833,320,320,0.694521,628040
warm_8,3,506,385125,320,320,0.694587,628040
warm_8,3,507,381416,320,320,0.694652,628040
warm_8,3,508,380167,320,320,0.694716,628040
warm_8,3,509,379125,320,320,0.694781,628040
warm_8,3,510,378125,320,320,0.694845,628040
warm_8,3,511,376667,320,320,0.694909,628040
warm_8,3,512,376167,320,320,0.694973,628040
warm_8,3,513,382250,320,320,0.695036,628040
warm_8,3,514,386542,320,320,0.695099,628040
warm_8,3,515,384042,320,320,0.695162,628040
warm_8,3,516,381917,320,320,0.695224,628040
warm_8,3,517,372834,320,320,0.695286,628040
warm_8,3,518,374500,320,320,0.695348,628040
warm_8,3,519,379541,320,320,0.695409,628040
warm_8,3,520,374125,320,320,0.69547,628040
warm_8,3,521,374208,320,320,0.695531,628040
warm_8,3,522,373959,320,320,0.695591,628040
warm_8,3,523,374792,320,320,0.695651,628040
warm_8,3,524,372125,320,320,0.695711,628040
warm_8,3,525,375333,320,320,0.695771,628040
warm_8,3,526,375292,320,320,0.69583,628040
warm_8,3,527,384500,320,320,0.695889,628040
warm_8,3,528,375417,320,320,0.695949,628040
warm_8,3,529,372084,320,320,0.696007,628040
warm_8,3,530,373667,320,320,0.696065,628040
warm_8,3,531,373625,320,320,0.696123,628040
warm_8,3,532,373667,320,320,0.69618,628040
warm_8,3,533,374500,320,320,0.696238,628040
warm_8,3,534,374959,320,320,0.696295,628040
warm_8,3,535,394417,320,320,0.696352,628040
warm_8,3,536,374292,320,320,0.696408,628040
warm_8,3,537,375333,320,320,0.696465,628040
warm_8,3,538,373583,320,320,0.696521,628040
warm_8,3,539,373125,320,320,0.696576,628040
warm_8,3,540,372417,320,320,0.696631,628040
warm_8,3,541,372208,320,320,0.696687,628040
warm_8,3,542,374542,320,320,0.696741,628040
warm_8,3,543,372459,320,320,0.696795,628040
warm_8,3,544,371292,320,320,0.69685,628040
warm_8,3,545,372792,320,320,0.696904,628040
warm_8,3,546,372708,320,320,0.696958,628040
warm_8,3,547,374416,320,320,0.697011,628040
warm_8,3,548,372000,320,320,0.697064,628040
warm_8,3,549,381917,320,320,0.697118,628040
warm_8,3,550,383625,320,320,0.69717,628040
warm_8,3,551,373750,320,320,0.697223,628040
warm_8,3,552,371209,320,320,0.697275,628040
warm_8,3,553,373834,320,320,0.697327,628040
warm_8,3,554,374083,320,320,0.697378,628040
warm_8,3,555,372958,320,320,0.69743,628040
warm_8,3,556,372375,320,320,0.697481,628040
warm_8,3,557,372709,320,320,0.697532,628040
warm_8,3,558,372542,320,320,0.697582,628040
warm_8,3,559,372625,320,320,0.697633,628040
warm_8,3,560,377209,320,320,0.697683,628040
warm_8,3,561,378333,320,320,0.697733,628040
warm_8,3,562,379333,320,320,0.697783,628040
warm_8,3,563,372708,320,320,0.697832,628040
warm_8,3,564,374458,320,320,0.697882,628040
warm_8,3,565,375917,320,320,0.69793,628040
warm_8,3,566,372167,320,320,0.697979,628040
warm_8,3,567,372458,320,320,0.698028,628040
warm_8,3,568,378750,320,320,0.698076,628040
warm_8,3,569,372417,320,320,0.698124,628040
warm_8,3,570,372334,320,320,0.698172,628040
warm_8,3,571,375292,320,320,0.698219,628040
warm_8,3,572,376125,320,320,0.698267,628040
warm_8,3,573,376750,320,320,0.698314,628040
warm_8,3,574,382875,320,320,0.69836,628040
warm_8,3,575,375833,320,320,0.698407,628040
warm_8,3,576,373166,320,320,0.698454,628040
warm_8,3,577,373166,320,320,0.6985,628040
warm_8,3,578,372166,320,320,0.698545,628040
warm_8,3,579,372875,320,320,0.698591,628040
warm_8,3,580,370459,320,320,0.698637,628040
warm_8,3,581,397959,320,320,0.698682,628040
warm_8,3,582,374792,320,320,0.698727,628040
warm_8,3,583,377459,320,320,0.698771,628040
warm_8,3,584,393792,320,320,0.698816,628040
warm_8,3,585,373958,320,320,0.69886,628040
warm_8,3,586,371666,320,320,0.698904,628040
warm_8,3,587,384125,320,320,0.698948,628040
warm_8,3,588,374416,320,320,0.698992,628040
warm_8,3,589,384291,320,320,0.699036,628040
warm_8,3,590,383375,320,320,0.699079,628040
warm_8,3,591,380666,320,320,0.699121,628040
warm_8,3,592,374333,320,320,0.699164,628040
warm_8,3,593,384834,320,320,0.699207,628040
warm_8,3,594,375042,320,320,0.699249,628040
warm_8,3,595,387542,320,320,0.699291,628040
warm_8,3,596,373459,320,320,0.699333,628040
warm_8,3,597,373792,320,320,0.699375,628040
warm_8,3,598,375041,320,320,0.699417,628040
warm_8,3,599,372292,320,320,0.699458,628040
warm_1,3,0,88042,320,320,0.577173,628040
warm_1,3,1,88750,320,320,0.57775,628040
warm_1,3,2,89167,320,320,0.578254,628040
warm_1,3,3,88292,320,320,0.578689,628040
warm_1,3,4,88459,320,320,0.579062,628040
warm_1,3,5,88500,320,320,0.579382,628040
warm_1,3,6,89334,320,320,0.579659,628040
warm_1,3,7,89417,320,320,0.579901,628040
warm_1,3,8,92208,320,320,0.580119,628040
warm_1,3,9,91750,320,320,0.580325,628040
warm_1,3,10,88542,320,320,0.580528,628040
warm_1,3,11,88292,320,320,0.580739,628040
warm_1,3,12,88417,320,320,0.580969,628040
warm_1,3,13,94750,320,320,0.581225,628040
warm_1,3,14,89625,320,320,0.581517,628040
warm_1,3,15,89375,320,320,0.581852,628040
warm_1,3,16,89875,320,320,0.582235,628040
warm_1,3,17,91417,320,320,0.582671,628040
warm_1,3,18,88625,320,320,0.583163,628040
warm_1,3,19,88375,320,320,0.583711,628040
warm_1,3,20,88916,320,320,0.584315,628040
warm_1,3,21,88375,320,320,0.584975,628040
warm_1,3,22,88958,320,320,0.585688,628040
warm_1,3,23,87833,320,320,0.586448,628040
warm_1,3,24,90708,320,320,0.58725,628040
warm_1,3,25,89291,320,320,0.588089,628040
warm_1,3,26,88291,320,320,0.588957,628040
warm_1,3,27,88333,320,320,0.589846,628040
warm_1,3,28,88667,320,320,0.590748,628040
warm_1,3,29,88958,320,320,0.591655,628040
warm_1,3,30,88250,320,320,0.592559,628040
warm_1,3,31,89583,320,320,0.593451,628040
warm_1,3,32,88667,320,320,0.594324,628040
warm_1,3,33,89250,320,320,0.59517,628040
warm_1,3,34,88917,320,320,0.595984,628040
warm_1,3,35,89334,320,320,0.596758,628040
warm_1,3,36,90375,320,320,0.59749,628040
warm_1,3,37,90333,320,320,0.598176,628040
warm_1,3,38,90791,320,320,0.598814,628040
warm_1,3,39,88833,320,320,0.599402,628040
warm_1,3,40,88791,320,320,0.599941,628040
warm_1,3,41,88833,320,320,0.600432,628040
warm_1,3,42,88750,320,320,0.600878,628040
warm_1,3,43,88709,320,320,0.601281,628040
warm_1,3,44,89584,320,320,0.601646,628040
warm_1,3,45,88625,320,320,0.601977,628040
warm_1,3,46,87875,320,320,0.602282,628040
warm_1,3,47,88708,320,320,0.602564,628040
warm_1,3,48,88458,320,320,0.602831,628040
warm_1,3,49,88875,320,320,0.60309,628040
warm_1,3,50,87958,320,320,0.603348,628040
warm_1,3,51,88666,320,320,0.603609,628040
warm_1,3,52,89542,320,320,0.603881,628040
warm_1,3,53,88833,320,320,0.604169,628040
warm_1,3,54,89458,320,320,0.604478,628040
warm_1,3,55,89750,320,320,0.604812,628040
warm_1,3,56,88667,320,320,0.605174,628040
warm_1,3,57,88250,320,320,0.605568,628040
warm_1,3,58,89958,320,320,0.605995,628040
warm_1,3,59,88583,320,320,0.606457,628040
warm_1,3,60,88083,320,320,0.606952,628040
warm_1,3,61,88958,320,320,0.60748,628040
warm_1,3,62,89417,320,320,0.608039,628040
warm_1,3,63,88541,320,320,0.608627,628040
warm_1,3,64,88583,320,320,0.609241,628040
warm_1,3,65,88625,320,320,0.609876,628040
warm_1,3,66,89166,320,320,0.610527,628040
warm_1,3,67,90041,320,320,0.611192,628040
warm_1,3,68,88083,320,320,0.611864,628040
warm_1,3,69,88792,320,320,0.612538,628040
warm_1,3,70,88417,320,320,0.61321,628040
warm_1,3,71,88750,320,320,0.613873,628040
warm_1,3,72,88958,320,320,0.614525,628040
warm_1,3,73,89166,320,320,0.615159,628040
warm_1,3,74,88833,320,320,0.615773,628040
warm_1,3,75,88916,320,320,0.616363,628040
warm_1,3,76,88875,320,320,0.616925,628040
warm_1,3,77,89834,320,320,0.61746,628040
warm_1,3,78,88167,320,320,0.617965,628040
warm_1,3,79,88959,320,320,0.618439,628040
warm_1,3,80,89584,320,320,0.618882,628040
warm_1,3,81,88792,320,320,0.619296,628040
warm_1,3,82,88916,320,320,0.61968,628040
warm_1,3,83,88333,320,320,0.620039,628040
warm_1,3,84,88750,320,320,0.620374,628040
warm_1,3,85,88292,320,320,0.620688,628040
warm_1,3,86,88625,320,320,0.620985,628040
warm_1,3,87,89667,320,320,0.621268,628040
warm_1,3,88,88708,320,320,0.621542,628040
warm_1,3,89,88375,320,320,0.62181,628040
warm_1,3,90,89625,320,320,0.622076,628040
warm_1,3,91,88833,320,320,0.622344,628040
warm_1,3,92,88833,320,320,0.622618,628040
warm_1,3,93,88625,320,320,0.622901,628040
warm_1,3,94,89083,320,320,0.623197,628040
warm_1,3,95,93291,320,320,0.623507,628040
warm_1,3,96,88333,320,320,0.623834,628040
warm_1,3,97,88125,320,320,0.62418,628040
warm_1,3,98,89000,320,320,0.624545,628040
warm_1,3,99,88833,320,320,0.62493,628040
warm_1,3,100,89083,320,320,0.625336,628040
warm_1,3,101,88875,320,320,0.625761,628040
warm_1,3,102,88250,320,320,0.626204,628040
warm_1,3,103,88542,320,320,0.626665,628040
warm_1,3,104,88292,320,320,0.627141,628040
warm_1,3,105,88750,320,320,0.627629,628040
warm_1,3,106,88416,320,320,0.628128,628040
warm_1,3,107,88833,320,320,0.628633,628040
warm_1,3,108,88875,320,320,0.629143,628040
warm_1,3,109,88458,320,320,0.629653,628040
warm_1,3,110,88458,320,320,0.630161,628040
warm_1,3,111,89167,320,320,0.630665,628040
warm_1,3,112,91709,320,320,0.63116,628040
warm_1,3,113,88417,320,320,0.631644,628040
warm_1,3,114,88958,320,320,0.632115,628040
warm_1,3,115,88959,320,320,0.632571,628040
warm_1,3,116,88584,320,320,0.63301,628040
warm_1,3,117,89500,320,320,0.633431,628040
warm_1,3,118,88208,320,320,0.633834,628040
warm_1,3,119,89166,320,320,0.634217,628040
warm_1,3,120,89917,320,320,0.634582,628040
warm_1,3,121,88459,320,320,0.634928,628040
warm_1,3,122,89209,320,320,0.635256,628040
warm_1,3,123,88834,320,320,0.635568,628040
warm_1,3,124,89542,320,320,0.635864,628040
warm_1,3,125,88792,320,320,0.636147,628040
warm_1,3,126,88958,320,320,0.636419,628040
warm_1,3,127,88959,320,320,0.636683,628040
warm_1,3,128,89209,320,320,0.636941,628040
warm_1,3,129,89250,320,320,0.637194,628040
warm_1,3,130,88625,320,320,0.637445,628040
warm_1,3,131,88916,320,320,0.637698,628040
warm_1,3,132,88708,320,320,0.637955,628040
warm_1,3,133,89000,320,320,0.638215,628040
warm_1,3,134,88500,320,320,0.638483,628040
warm_1,3,135,88625,320,320,0.63876,628040
warm_1,3,136,90583,320,320,0.639047,628040
warm_1,3,137,89375,320,320,0.639344,628040
warm_1,3,138,89125,320,320,0.639653,628040
warm_1,3,139,89916,320,320,0.639974,628040
warm_1,3,140,88833,320,320,0.640306,628040
warm_1,3,141,88458,320,320,0.640651,628040
warm_1,3,142,89958,320,320,0.641006,628040
warm_1,3,143,88417,320,320,0.641371,628040
warm_1,3,144,89000,320,320,0.641745,628040
warm_1,3,145,89750,320,320,0.642125,628040
warm_1,3,146,89083,320,320,0.642511,628040
warm_1,3,147,89625,320,320,0.642902,628040
warm_1,3,148,88375,320,320,0.643295,628040
warm_1,3,149,88834,320,320,0.643688,628040
warm_1,3,150,89459,320,320,0.644079,628040
warm_1,3,151,88583,320,320,0.644466,628040
warm_1,3,152,89458,320,320,0.644848,628040
warm_1,3,153,88958,320,320,0.645224,628040
warm_1,3,154,92375,320,320,0.645591,628040
warm_1,3,155,105542,320,320,0.645947,628040
warm_1,3,156,89500,320,320,0.646294,628040
warm_1,3,157,89000,320,320,0.646629,628040
warm_1,3,158,88833,320,320,0.646953,628040
warm_1,3,159,92375,320,320,0.647264,628040
warm_1,3,160,88375,320,320,0.647563,628040
warm_1,3,161,89875,320,320,0.647851,628040
warm_1,3,162,88875,320,320,0.648128,628040
warm_1,3,163,89500,320,320,0.648394,628040
warm_1,3,164,88375,320,320,0.64865,628040
warm_1,3,165,88542,320,320,0.648899,628040
warm_1,3,166,88417,320,320,0.64914,628040
warm_1,3,167,88667,320,320,0.649376,628040
warm_1,3,168,88791,320,320,0.649607,628040
warm_1,3,169,89500,320,320,0.649835,628040
warm_1,3,170,88792,320,320,0.650062,628040
warm_1,3,171,88792,320,320,0.650289,628040
warm_1,3,172,88959,320,320,0.650517,628040
warm_1,3,173,88375,320,320,0.650749,628040
warm_1,3,174,88875,320,320,0.650984,628040
warm_1,3,175,88791,320,320,0.651224,628040
warm_1,3,176,88792,320,320,0.65147,628040
warm_1,3,177,88500,320,320,0.651723,628040
warm_1,3,178,89166,320,320,0.651981,628040
warm_1,3,179,88583,320,320,0.652247,628040
warm_1,3,180,88500,320,320,0.65252,628040
warm_1,3,181,88000,320,320,0.6528,628040
warm_1,3,182,88250,320,320,0.653086,628040
warm_1,3,183,89208,320,320,0.653378,628040
warm_1,3,184,90292,320,320,0.653674,628040
warm_1,3,185,90375,320,320,0.653975,628040
warm_1,3,186,89708,320,320,0.654278,628040
warm_1,3,187,89083,320,320,0.654583,628040
warm_1,3,188,88792,320,320,0.65489,628040
warm_1,3,189,88709,320,320,0.655196,628040
warm_1,3,190,88875,320,320,0.655501,628040
warm_1,3,191,89125,320,320,0.655804,628040
warm_1,3,192,88792,320,320,0.656103,628040
warm_1,3,193,88042,320,320,0.656397,628040
warm_1,3,194,88166,320,320,0.656686,628040
warm_1,3,195,93458,320,320,0.656968,628040
